domain,email,source_url,source_type,source_kind,found_in,crawl_depth,confidence_score,confidence_label,reason_flags,sighting_count,verification_status,deliverability_confidence,resolved_company_domain,identity_confidence
stripe.com,c6862f7d5b634e9ab79171eaa0fc4831@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,38fdb8172a7b48a0b1e64dcc7f199890@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,54ab99b2d16b4b0aa66cd99912cf864b@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,73d5962fcd484f68842122198d83a95a@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,60edf2f9762d4eccaa3a55d69b0d9c8c@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,ef8901dcf67748f5ab626b9da4ab9233@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,ab6a9153be1d414b8f0904910ec775fd@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,3ef4394ed6624eb186b8496324ea194a@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,0b7dbfcaa5fe4f809ffa03e65619ab41@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,19c0a0e8945f4700a0e43cc7ccf8e797@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,bbd02a33bcb548f7845a602c69989383@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,c71463abec8c4221a4b39d327ee64bfc@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
stripe.com,964ec2d16dde4a4592bdd491dc1f343e@errors.stripe.com,https://dashboard.stripe.com/register,httpx,site_page,html,1,77,high,site_source|untyped_mailbox|domain_match_related|sightings_1|risky,1,risky,45,stripe.com,75
notion.com,team@makenotion.com,https://www.notion.com/security,httpx,site_page,mailto,1,96,high,site_source|useful_mailbox|domain_mismatch|sightings_2|verified,2,verified,90,notion.com,40
notion.com,startup-partners@makenotion.com,https://www.notion.com/startups,httpx,site_page,mailto,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,notion.com,40
notion.com,error-lite@duckduckgo.com,https://duckduckgo.com/html/?q=site%3Anotion.com+%22%40notion.com%22,osint,search_snippet,snippet_regex,0,80,high,osint_source|untyped_mailbox|domain_mismatch|sightings_3|verified,3,verified,90,notion.com,40
airtable.com,sales@airtable.com,https://www.airtable.com/company/trust-and-security,httpx,site_page,mailto,1,100,high,site_source|useful_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,airtable.com,90
airtable.com,security@airtable.com,https://www.airtable.com/company/trust-and-security,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,airtable.com,90
airtable.com,privacy@airtable.com,https://www.airtable.com/company/privacy,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_2|verified,2,verified,90,airtable.com,90
airtable.com,list-accessibility@airtable.com,https://www.airtable.com/company/accessibility,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,airtable.com,90
airtable.com,airtableeurep@mhc.ie,https://www.airtable.com/company/privacy,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,airtable.com,40
airtable.com,airtableukrep@mhcldn.com,https://www.airtable.com/company/privacy,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,airtable.com,40
airtable.com,nairtableeurep@mhc.ie,https://www.airtable.com/company/privacy,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,airtable.com,40
airtable.com,nairtableukrep@mhcldn.com,https://www.airtable.com/company/privacy,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,airtable.com,40
airtable.com,error-lite@duckduckgo.com,https://duckduckgo.com/html/?q=site%3Aairtable.com+%22%40airtable.com%22,osint,search_snippet,snippet_regex,0,80,high,osint_source|untyped_mailbox|domain_mismatch|sightings_3|verified,3,verified,90,airtable.com,40
airtable.com,platformoverview-bg-3000x970@1x.webm,https://www.airtable.com/platform,httpx,site_page,html,1,59,medium,site_source|untyped_mailbox|domain_mismatch|sightings_1|risky,1,risky,45,airtable.com,40
airtable.com,platformoverview-solid-1650x1920@1x.webm,https://www.airtable.com/platform,httpx,site_page,html,1,59,medium,site_source|untyped_mailbox|domain_mismatch|sightings_1|risky,1,risky,45,airtable.com,40
vercel.com,privacy@vercel.com,https://vercel.com/legal/privacy-policy,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,vercel.com,90
vercel.com,error-lite@duckduckgo.com,https://duckduckgo.com/html/?q=site%3Avercel.com+%22%40vercel.com%22,osint,search_snippet,snippet_regex,0,80,high,osint_source|untyped_mailbox|domain_mismatch|sightings_3|verified,3,verified,90,vercel.com,40
cal.com,support@cal.com,https://cal.com/,httpx,site_page,cf_obfuscated,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_20|verified,20,verified,90,cal.com,90
cal.com,privacy@cal.com,https://cal.com/privacy,httpx,site_page,cf_obfuscated,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,cal.com,90
cal.com,legal@cal.com,https://cal.com/privacy,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,cal.com,90
cal.com,legal+eu@cal.com,https://cal.com/privacy,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,cal.com,90
cal.com,dmca@cal.com,https://cal.com/terms,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,cal.com,90
cal.com,help@cal.com,https://app.cal.com/apps,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified,1,verified,90,cal.com,90
cal.com,support@blacklemon.dk,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@lyra.so,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@getalby.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@shimmer.care,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@ping.gg,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@deel.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@ro.am,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,founders@telli.so,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@huddle01.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@hit-pay.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@elevenlabs.io,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@greetmate.ai,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@sylaps.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@tryvital.io,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@pipedream.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@jellyjelly.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,support@linear.app,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,founders@bolna.dev,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,founders@retellai.com,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,contact@monobot.ai,https://app.cal.com/apps,httpx,site_page,html,1,92,high,site_source|useful_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,info@vejnoe.dk,https://app.cal.com/apps,httpx,site_page,html,1,85,high,site_source|generic_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,info@fonio.ai,https://app.cal.com/apps,httpx,site_page,html,1,85,high,site_source|generic_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,info@restlessmindstech.com,https://app.cal.com/apps,httpx,site_page,html,1,85,high,site_source|generic_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,bob@yahoo.com,https://cal.com/docs/api-reference/v2/oauth,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,valentinchmara@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,pavlos@caretta.so,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,chrispacheco430@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,shivamkalra98@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,suyashsrivastava5053@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,sandra@chatbase.co,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,hey@granola.so,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,thach@millis.ai,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,flo@lindy.ai,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,alan@larksuite.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,patrickvongoeler@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,adhabl2002@gmail.com,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,albert@synthflow.ai,https://app.cal.com/apps,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified,1,verified,90,cal.com,40
cal.com,error-lite@duckduckgo.com,https://duckduckgo.com/html/?q=site%3Acal.com+%22%40cal.com%22,osint,search_snippet,snippet_regex,0,80,high,osint_source|untyped_mailbox|domain_mismatch|sightings_3|verified,3,verified,90,cal.com,40
cal.com,you@company.com,https://app.cal.com/support?_gl=1*1tq2plh*_gcl_au*OTk1OTIzMTMyLjE3NDA3NDM3ODI.*_ga*MTU5NzExNTE5My4xNzQwNzQzNzgy*_ga_RX4HHQ613S*MTc0MTc5Mjk5MC40Ni4xLjE3NDE3OTUxNjAuNjAuMC4xNzAxNzQ1ODY0,httpx,site_page,html,1,67,medium,site_source|untyped_mailbox|domain_mismatch|sightings_3|risky,3,risky,45,cal.com,40
cal.com,info@regexyl.com,https://app.cal.com/apps,httpx,site_page,html,1,62,medium,site_source|generic_mailbox|domain_mismatch|sightings_1|risky,1,risky,45,cal.com,40
